,level,is_novel,is_playable
24,"##########
#-.----.-#
#-$-#-$-.#
#--#######
#--#######
#--#######
#-$#######
#-@#######
#-########
##########",True,"[{'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}]"
25,"##########
#-########
#--#######
#--#######
#-#-######
#-.--$####
#-#.$-####
#-#.$@####
#----#####
##########",True,False
26,"##########
##########
##########
#####--###
#####-.###
#####-$-.#
#####-$-.#
#####-$@.#
#####--.-#
##########",True,False
27,"##########
#--.-.---#
#--$-#-$-#
#-$-##--##
#--##--###
#-####--##
#-####-$-#
#-#####--#
#-####--@#
##########",True,False
28,"##########
###.---$@-#
###-$--$-#
###-#-##-#
#####--###
#####--###
#####-####
#####-####
#####--###
##########",True,False
29,"##########
#-.#######
#--#######
#-.-######
#-$-######
#-$-######
#.$#######
#--#######
#@#######
##########",True,False
30,"##########
#-########
#--#######
#--#######
#-.-######
#-$$-#####
#--$-#####
#--.@#####
#----######
##########",True,False
31,"##########
##########
##########
####-#####
###--#-###
#-$-$$.###
#@$---$-##
#----.-###
#-#-#--###
##########",True,False
32,"##########
##########
##########
##########
#-#--#-###
#-$-$--###
#--.---###
#-$$-#-###
#-@--#####
##########",True,False
33,"##########
#######--#
#######$-#
#######--#
#######--#
#######.$#
#######--#
#######$@#
#######--#
##########",True,False
34,"##########
#-########
#-########
#--#######
#--#--####
#-$$-#####
#-.-$@####
#-#-#-####
#--.-.####
##########",True,"[{'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}]"
35,"##########
#-########
#-########
#--#######
#-########
#-########
#--#######
#-$-######
#.$@######
##########",True,False
36,"##########
#######.@#
#######-$#
#######--#
#######$-#
#######--#
#######$.#
#######--#
#######$.#
##########",True,False
37,"##########
#-########
#--#######
#--#######
#-#####-##
#-$-##-$-#
#-.-#--$@#
#--#----.#
#--------#
##########",True,False
38,"##########
#####-####
#-$----.#
#--#-$$-##
#-#--#-###
#-#####-##
#-#####--#
#-#####-.#
#-#####--#
##########",True,False
39,"##########
##########
######--##
#-##-.$-##
#--#-$-.-#
#-##$--###
#-##--$###
#-###@####
#--.---###
##########",True,False
40,"##########
##########
##########
##########
###-##--##
#@$-$.--##
#--##.--##
#-##-$-###
#--.--.-##
##########",True,False
41,"##########
#.---#####
#--$-#####
#-$-######
#-$#######
#--#######
#-########
#--#######
#@-#######
##########",True,False
42,"##########
##########
##########
##########
#######-##
######--.#
#####-$-.#
#####-$--#
#####@$-.#
##########",True,"[{'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}]"
43,"##########
##########
##########
#--#######
#-$@######
#-$-######
#---######
#.$#######
#--#######
##########",True,False
44,"##########
#####--.-#
#####-$--#
#####-$-.#
#####--#-#
######-#-#
######--.#
######---#
#####-.$-#
##########",True,False
45,"##########
#--.---$@#
#-$#--$.-#
#--#######
#--#######
#-########
#-########
#--#######
#-$-######
##########",True,False
46,"##########
##########
##########
#-########
#-########
#--#-#-#-#
#--$----.#
#.$-##--##
#-$-#-$-##
##########",True,False
47,"##########
#--.---$@#
#-#####--#
#-####-$-#
#-#####--#
#-#####$-#
#-#####--#
#-#####-.#
#-----@--#
##########",True,False
48,"##########
#######-.#
#######--#
#######--#
#######-.#
#######$-#
#######$.#
#######--#
#-$----.-#
##########",True,False
49,"##########
##########
##########
##########
##########
##########
#####---##
#--.$-.-##
#-$##-$-##
##########",True,False
50,"##########
#.---#####
#-$-######
#--#######
#--#######
#-$#######
#--#######
#--#######
#-.@######
##########",True,"[{'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}]"
51,"##########
##########
##########
##########
##########
#####--###
##--#-.-##
##-$-$--##
#@$-.---##
##########",True,False
52,"##########
##########
#######.-#
#######$-#
#######--#
#######$.#
######-$.#
#-#-#--$-#
#----@--.#
##########",True,"[{'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}]"
53,"##########
##########
##########
##########
####-#####
##@$--####
#-$-.-####
#-$$-#####
#---######
##########",True,False
54,"##########
##########
##########
#######--#
#######-.#
###-##--.#
#--.--$-.#
#--##-$-.#
#-###@---#
##########",True,False
55,"##########
##########
##########
##########
##########
##########
##@-######
#--$-#####
#.$-$-####
#.----####
##########",True,False
56,"##########
##########
##########
##########
##########
#######--#
#####@$.#
######-.-#
######$$-#
##########",True,False
57,"##########
##########
##########
#######--#
#######$.#
##-#--#.-#
#-$$-##-.#
#-.$-#--.#
#--.----.#
##########",True,False
58,"##########
##########
##########
#######-.#
##-#----.#
#-$-#-$-.#
#-##--#--#
#-.-$-##-#
#-@--#####
##########",True,False
59,"##########
##########
##########
##########
#-##-#####
#--#-#####
#--#-#####
#--$$-####
#-@--.-$@#
##########",True,False
60,"##########
#---######
#--#-#####
#-$-######
#--#######
#-$#######
#.$@######
#--#######
#-$-######
##########",True,False
61,"##########
##--######
#-$---####
#-$.-#####
#-.-######
#--#######
#-.-######
#-$$-#####
#-@--#####
##########",True,False
62,"##########
#######-@#
#######$-#
#######--#
#######--#
#######$.#
#######--#
#######$.#
#######--#
##########",True,False
63,"##########
#-########
#-########
#--#######
#--#######
#--#######
#-$#######
#.-$@#####
#-.--$-.-#
##########",True,"[{'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}]"
64,"##########
#--#######
#--#-#####
#--#-#####
#-##--####
#--$@#####
#.$-######
#----#####
#--.######
##########",True,"[{'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}]"
65,"##########
#--.######
#-$-######
#-$-######
#-@#######
#--#######
#.$-######
#---######
#---######
##########",True,False
66,"##########
#--.--$@##
#--$-#####
#-.--####
#--$######
#--$-#####
#-.-######
#--.######
##########
##########",True,False
67,"##########
##########
##########
#--#######
#--#-#####
#-$-#-####
#--.---$@#
#-$.$-$-.#
#--.---.-#
##########",True,"[{'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 1, 'y': 0}]"
68,"##########
#@########
#-$--#####
#.-$-#####
#--$-#####
#-.--#####
#-$-######
#.#######
#--#######
##########",True,False
69,"##########
###-.--.-#
###-$---$#
###--###-#
###-$##--#
#####-$-.#
#######--#
######--.#
#####-.$@#
##########",True,False
70,"##########
##########
##########
##########
##########
##-#######
#-$-.$-###
#--$@.--##
#.---$-###
##########",True,False
71,"##########
#######--#
#######$-#
#######--#
#######$-#
#######--#
#######$.#
#######--#
#######$.#
##########",True,False
72,"##########
##########
##########
##########
##@#######
#-$$######
#--$######
#.-#######
#.---.-###
##########",True,False
73,"##########
#---######
#--$@#####
#-$--#####
#-$-######
#--.######
#.---#####
#-$-######
#---######
##########",True,False
74,"##########
##########
##########
##########
##########
#--#######
#--#-#####
#.$-$-####
#-$@-.####
##########",True,False
75,"##########
##########
##########
#--#######
#--###@-##
#-.$--$-##
#--#-#.-##
#.$-.--###
#.--$-####
##########",True,False
76,"##########
##########
#######--#
#-#####--#
#-#####$-#
#-#####--#
#-#####-$#
#-#####-.#
#--$-.--.#
##########",True,False
77,"##########
##########
#####@-###
######-###
######-$-#
######--.#
######$-.#
######-.-#
######---#
##########",True,False
78,"##########
#-########
#--#######
#-#--#####
#--$-#####
#--#-#####
#-$-######
#-@-######
#-.#######
##########",True,False
79,"##########
#--#######
#--#######
#-########
#--.######
#--$@#####
#--$######
#--#-#####
#---.#####
##########",True,False
80,"##########
##########
##########
##########
#--#######
#-.$@#####
#-$-######
#.$#######
#-$-######
##########",True,False
81,"##########
#--#######
#-########
#--#######
#-.-######
#$$#######
#--#-#####
#-.$@#####
#--.--####
##########",True,False
82,"##########
##########
##########
#######--#
#######$-#
#######.-#
#-######-#
#-#-#-$--#
#--.---.-#
##########",True,False
83,"##########
##########
##########
#--#######
#-#####-##
#--#----.#
#-#-$---##
#-$--$-@##
#.----$-##
##########",True,False
84,"##########
##########
##########
#--#######
#-#####-.#
#--##--$-#
#-$#-$--@#
#--.--$--#
#.##-.----#
##########",True,False
85,"##########
##########
##########
######--##
#-###--$@#
#-###$-$.#
#-###$-.-#
#-###--.-#
#--#-#--.#
##########",True,False
86,"##########
##########
##########
##########
##########
##########
##########
##########
#-#-#-#-##
#--$-.$-.#
##########",True,False
87,"##########
##########
##########
##########
##########
###--#####
#-$-$-####
#@$-.-####
#-$-.#####
##########",True,False
88,"##########
##########
##########
#--#######
#.$----$@#
#-#.$-$--#
#.-##-#--#
#--###-$-#
#--#######
##########",True,False
89,"##########
##########
##########
##########
#-########
#-########
#-#--#####
#-$$$-####
#-$@$-####
##########",True,False
90,"##########
##########
##########
##########
##########
#######-.#
#-#-#----#
#-$--#-$-#
#@$-.--$-#
##########",True,False
91,"##########
#----#####
#-$--#####
#-$#######
#-$#######
#-.#######
#--#######
#-@#######
#--#######
##########",True,False
92,"##########
#-########
#--#######
#-########
#-########
#--#-#####
#--.---$@#
#-$$$--$-#
#--.----.#
##########",True,False
93,"##########
#.----####
#--.---$@##
##--$-####
#-#####-##
#-#####--#
#-########
#-########
#-########
##########",True,False
94,"##########
##########
##########
######-###
######-###
##-#-$-###
#--$-#-###
#-.-$-####
#-@---####
##########",True,False
95,"##########
#--#-@####
#-$----.-#
#--$-#--##
#-#####--#
#-#####$-#
#-#####--#
#-#####-.#
#-#####--#
##########",True,False
96,"##########
######-###
######$-.#
######--.#
######$-.#
#-#-$----#
#--.-$-.-#
#-$###--#
#-@--#-.-#
##########",True,False
97,"##########
##########
##########
##########
#--#--####
#--#-$-###
#.#-$$-###
#--.---###
#--#######
##########",True,False
98,"##########
###.----.#
###-$-$--#
###-####-#
###-######
##--######
##$$-#####
##---#####
##--@-####
##########",True,False
99,"##########
#---######
#.$-######
#-.#######
#-$--#####
#-$.-#####
#@$-######
#--#######
#-.#######
##########",True,"[{'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': 0, 'y': 1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': -1, 'y': 0}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 0, 'y': -1}, {'x': 1, 'y': 0}, {'x': 1, 'y': 0}, {'x': 0, 'y': 1}, {'x': -1, 'y': 0}]"
